疾病链接,相关症状
http://www.qiuyi.cn/department/1199/index.html,恶心与呕吐-谵妄-腔隙性脑梗死症状-1、本病常见于中老年人，男性较多，多患高血压病。通常在白天活动中急性发病，孤立性神经功能缺损常使临床表现明显，也可在数小时至数天内渐进发病，约20%的病例表现TIA样起病。-2、临床表现多样，有20种以上临床综合征，临床特点是症状较轻、体征单一、预后较好;无头痛、颅内压增高和意识障碍等。识别腔隙性卒中综合征很重要，因其可完全或近于完全恢复。-临床主要有4种经典的腔隙综合征：-(1)纯运动性轻偏瘫(puremotorhemiparesis，PMH)：常见，通常为对侧内囊后肢或脑桥病变。表现面部及上下肢大体相同程度轻偏瘫，不伴感觉、视觉及皮质功能缺失如失语，脑干病变不出现眩晕、耳鸣、眼震、复视及小脑性共济失调等，多在2周内开始恢复。PMH亦可由颈内动脉或大脑中动脉闭塞、硬膜下血肿或脑内占位性病变引起。-PMH有7种少见变异型：-①合并运动性失语：豆纹动脉闭塞所致，为内囊膝部、后肢及邻近放射冠白质病灶，不经CT证实，临床易误诊为动脉粥样硬化性脑梗死。-②PMH不伴面瘫：椎动脉或深穿支闭塞导致一侧延髓锥体微梗死，病初可有轻度眩晕、舌麻、舌肌无力等指示定位。-③合并水平凝视麻痹：病理证实为脑桥下部旁中线动脉闭塞，累及脑桥旁正中网状结构导致短暂一个半综合征。-④合并动眼神经交叉瘫：大脑脚中部病灶累及动眼神经传出纤维。-⑤合并展神经交叉瘫：脑桥下部旁中线区病灶累及展神经传出纤维。-⑥伴精神错乱急性发作，注意力、记忆力障碍，病理证实为内囊前肢及后肢前部病灶，破坏丘脑至额叶联系纤维。-⑦闭锁综合征：四肢瘫、不能讲话，眼球垂直运动保留，是双侧内囊或脑桥病变使皮质脊髓束受损导致双侧PMH。-(2)纯感觉性卒中(puresensorystroke，PSS)：较常见，特点是偏身感觉缺失，可伴感觉异常，如麻木、烧灼或沉重感、刺痛、僵硬感等;是对侧丘脑腹后核、内囊后肢、放射冠后部及延髓背外侧病灶所致。大脑后动脉闭塞以及丘脑或中脑小量出血可出现类似表现。-(3)共济失调性轻偏瘫(ataxic-hemiparesis，AH)：病变对侧PMH伴小脑性共济失调，偏瘫以下肢重(足踝部明显)，上肢轻，面部最轻;指鼻试验、跟膝胫试验阳性。通常由对侧脑桥基底部上1/3与下2/3交界处、内囊后肢及偏上处(影响颞、枕桥束及锥体束)和放射冠及半卵圆中心(影响皮质脑桥束和部分锥体束)病变所致。-(4)构音障碍-手笨拙综合征(dysarthric-clumsyhandsyndrome，DCHS)：起病突然，症状迅速达高峰，表现构音障碍、吞咽困难、病变对侧中枢性面舌瘫、面瘫侧手无力和精细动作笨拙，书写易发现，指鼻试验不准，轻度平衡障碍。病变在脑桥基底部上1/3与下2/3交界处，为基底动脉旁中线支闭塞;亦见于内囊膝部病变，可视为AH变异型。-(5)其他综合征：例如感觉运动性卒中(sensorimotorstroke，SMS)，以偏身感觉障碍起病，再出现轻偏瘫，病灶在丘脑腹后核及邻近内囊后肢，是丘脑膝状体动脉分支或脉络膜后动脉丘脑支闭塞。腔隙状态(lacunarstate)是多发性腔隙性梗死出现严重精神障碍、痴呆、假性延髓性麻痹、双侧锥体束征、类帕金森综合征和尿便失禁等。-3、根据腔隙性脑梗死有无神经系统体征可以概括成3类-(1)有局灶神经系统定位体征：能够明确分类的腔隙性脑梗死，其出现率约占腔隙性脑梗死的75%。-(2)有神经系统的症状，但无局灶体征，不能分型分类的腔隙性脑梗死，约占腔隙性脑梗死的9%。-(3)无神经系统症状和体征：约占腔隙性脑梗死的16%。-以下几点可作为诊断腔隙性脑梗死的参考：-1、中年以后发病，有高血压或TIA病史，慢性、亚急性或急性起病，症状轻。-2、临床症状符合上述腔隙征的一种临床表现，多无意识障碍。-3、脑CT扫描及MRI检查证实与临床相一致的腔隙病灶，符合腔隙性脑梗死的影像学特点。-4、预后良好，短期内有完全恢复可能。-查看更多关于-腔隙性脑梗死有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1239/index.html,高热-烦躁不安-一、急性播散性脑脊髓炎常见症状-抽搐、放射性疼痛、不自主运动、烦躁不安-二、急性播散性脑脊髓炎症状-患者多为儿童和青壮年，发病无季节性，病前多有病毒感染或疫苗接种史，在感染或疫苗接种后1～2周急性起病，并有相应的全身性症状，随即迅速出现以播散性脑和脊髓损害为主的症状和体征。脑脊液检查可有白细胞计数增多，蛋白含量和免疫球蛋白增高，脑电图示慢波数目增多。-临床上可分为以下类型：-1、急性坏死性出血性脑脊髓炎(急性出血性白质脑炎)-(1)症状：ADE暴发型。起病急骤，病情凶险，病死率高。表现高热、意识模糊或昏迷进行性加深、烦躁不安、痫性发作、偏瘫或四肢瘫;CSF(脑脊液压力)压力增高、细胞数增多，EEG(脑电图)弥漫慢活动，CT扫描见大脑、脑干和小脑白质不规则低密度区。-(2)诊断依据：根据感染或疫苗接种后急性起病的脑实质弥漫性损害、脑膜受累和脊髓炎症状，CSF-MNC增多、EEG广泛中度异常、CT或MRI显示脑和脊髓内多发散在病灶等可做出临床诊断。-2、预防接种后脑脊髓炎-接种狂犬疫苗、牛痘、麻疹疫苗、乙脑疫苗后均可发生，其中以接种狂犬疫苗后的发生几率最高。首次接种较再次接种的发生率明显为高，一般于接种后2～15天多见。近来，由于改进了疫苗的制备技术，本病已较少见。-(1)症状：急性起病，突然出现发热、剧烈头痛或脊神经根放射性疼痛、呕吐、抽搐、不同程度的意识障碍、脑膜刺激征阳性等症状，继之迅速出现四肢瘫痪(常先为弛缓性，后转为痉挛性)或偏瘫、锥体束征阳性、膀胱及直肠括约肌障碍，还可伴有瞳孔改变、眼球震颤、眼外肌麻痹、言语障碍等。死亡率较高，存活者中多数遗留不同程度的残障，部分患者可完全康复。-三、急性播散性脑脊髓炎感染后脑脊髓炎-发生率最高的疾病为麻疹，其它依次为水痘、风疹、腮腺炎和流感。以病毒感染起病后7～14天或出疹后2～4天多见。-(1)症状：急性起病，一般为患者病毒性感染退热后再次发热，突然出现剧烈头痛、抽搐、意识障碍、偏瘫，随后可见智能明显减退、失语、失明和颅神经损害;伴底节损害者可有锥体外系不自主运动;伴小脑损害者可有运动性共济失调;脊髓损害为主者可有程度不等的截瘫。存活者中部分患者可遗留轻重不一的残障，如肢体瘫痪、智能障碍、性格改变、失明、失语及颅神经麻痹等。-查看更多关于-急性播散性脑脊髓炎有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1479/index.html,昏迷-记忆受损-一、脑震荡典型症状-昏迷、近事遗忘现象、头痛、恶心与呕吐-二、脑震荡症状-1)、短暂性脑干症状，外伤作用于头部后立即发生意识障碍，表现为神志不清或完全昏迷，持续数秒、数分钟或数十分钟，但一般不超过半小时。病人可同时伴有面色苍白、出汗、血压下降、心动徐缓、呼吸浅慢、肌张力降低、各种生理反射迟钝或消失等表现。在大多数可逆的轻度脑震荡病人，中枢神经功能迅速自下而上，由颈髓-延髓-脑干向大脑皮质恢复;而在不可逆的严重脑震荡则可能是自上而下的抑制过程，使延髓呼吸中枢和循环中枢的功能中断过久，因而导致死亡。-2)、逆行性遗忘(近事遗忘)，患者意识恢复之后不能回忆受伤当时乃至伤前一段时间内的情况，脑震荡的程度愈重、原发昏迷时间愈长，其近事遗忘的现象也愈显著，但对往事(远记忆)能够忆起。这可能与海马回受损有关。-3)、神经系统查体，无阳性体征发现。-4)、脑震荡恢复期病人常有头昏、头疼、恶心、呕吐、耳鸣、失眠等症状，一般多在数周至数月逐渐消失，但亦有部分病人存在长期头昏、头疼、失眠、烦躁、注意力不集中和记忆力下降等症状，其中有部分是属于恢复期症状，若逾时3～6月仍无明显好转时，除考虑是否有精神因素之外，还应详加检查、分析，有无迟发性损害存在，切勿用“脑震荡后遗症”一言以蔽之，反而增加病人的精神负担。-三、脑震荡诊断-脑震荡的诊断过去主要以受伤史、伤后意识短暂昏迷、近事遗忘、无神经系统阳性体征作为依据。但客观的诊断依据及其与轻度脑挫伤的临床鉴别仍无可靠的方法。因此，常需借助各种辅助检查方法始能明确诊断：如颅骨平片未见骨折;腰穿测压在正常范围、脑脊液没有红细胞;脑电图仅见低至高波幅快波偶尔有弥散性δ波和θ波，1～2天内恢复，或少数病人有散在慢波于1～2周内恢复正常;脑干听觉诱发电位可有Ⅰ～Ⅴ波波间期延长、Ⅴ波潜伏期延长或有波幅降低或波形消失;CT检查平扫及增强扫描均应为阴性，但临床上发现有少数病人首次CT扫描阴性，而于连续动态观察中出现迟发性颅内继发病变，应予注意。此外，有学者报道用放射性核素131I-IMP和99mTc-HM-PAO施行单光子发射CT扫描(SPECT)，检查青少年脑震荡病人，发现70%有小脑和枕叶血流降低。-查看更多关于-脑震荡有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/132/index.html,体重减轻-低血糖-详细>>
http://www.qiuyi.cn/department/133/index.html,尿频-尿急-尿痛-详细>>
http://www.qiuyi.cn/department/134/index.html,尿意窘迫-尿痛-尿分叉-泌尿系结石常见症状-腰痛伴尿频、尿...一侧腰腹突发“...、尿流呈波动状、排尿障碍、血尿、尿潴留、尿流中断、突然出现剧烈的腰痛、尿无力-泌尿系结石临床表现差异较大，轻者无症状;临床表现为发病突然，剧烈腰痛，疼痛多呈持续性或间歇性，并沿输尿管向髂窝、会阴及阴囊等处放射;出现血尿或脓尿，排尿困难或尿流中断等，部分可出现尿频、尿急、尿痛等尿路感染的症状，严重者可导致尿路梗阻和肾功能损伤。结石成分主要为6种，按所占比例高低顺序排列如下：草酸钙、磷酸钙、磷酸铵镁、尿酸(尿酸盐)、胱氨酸及黄嘌呤结石。多数结石混合两种或两种以上的成分。-查看更多关于-泌尿系结石有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/135/index.html,急性排异反应-慢性排异反应-血尿-一、-肾移植常见症状-免疫损害、无尿、血尿、肾小管坏死、蛋白尿、肾间质水肿、少尿-急性排异反应：急性排异反应的诊断有时十分困难，难以与其它情况鉴别，尤其存在感染时，其治疗原则截然不同，必须及时鉴别。-急性发病，肾小管坏死手术后早期发生无尿或少尿，多与肾缺血有关，如供肾热缺血时间长，灌注不当，保存时间过久;或由尿路造影或血管造影所致，常需肾活组织检查以鉴别，表现为肾间质水肿，局限性缺血，广泛肾小管变性坏死。-慢性排异反应：发生于术后6月～1年以后，系持久的体液免疫和细胞免疫之后果，可兼有两种免疫之特征，常以前者为主，多因术后早期排异反应治疗不彻底，或反复发生急性排异反应所致，常为隐匿性。-临床表现为进展缓慢的高血压，蛋白尿，移植肾进行性缩小，功能减退，血尿，少尿，血肌酐，尿素氮升高，内生肌酐清除率降低，血色素降低。-查看更多关于-肾移植症状-的相关常识>>
http://www.qiuyi.cn/department/136/index.html,尿频-不明原因发热-详情>>
http://www.qiuyi.cn/department/137/index.html,血尿-无尿-腰痛-典型的症状-尿频、尿急、血尿或脓尿。全身症状可有体重减轻、低热、乏力或贫血。-(1)肾实质钙化是主要所见，其钙化灶密度较低，不甚清晰，是由于干酪坏死物质内有少量钙盐沉积所致。钙化灶可很小，单发，也可分散而多发。当出现全肾钙化，肾可萎缩变小，肾功能很差或无功能，这种全肾弥漫性钙化称为“自截肾”，常见于晚期肾结核。-(2)输尿管钙化：沿患结核的输尿管零散钙盐沉着。-(3)膀胱钙化：多在膀胱壁上有致密影。-(4)前列腺、精囊、输精管也有散在或弯曲的致密线点状阴影。-查看更多关于-泌尿系梗阻有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/138/index.html,排尿困难-尿潴留-焦虑
http://www.qiuyi.cn/department/139/index.html,龟头瘙痒-包皮粘连-一、-包皮过长常见症状-性交困难、龟头瘙痒、包皮粘连、器质性早泄、痛性阴茎勃起-1、妨碍阴茎发育，影-响性生活的和谐：-成年人会由于包皮过长或包茎，影响正常性生活。特别是包皮口径过小的男人，包皮上翻不能复原，包皮紧紧卡在冠状沟处，成嵌顿包茎，痛苦不甚。严重时，龟头会因血流不畅而发生水肿，甚至可发生龟头坏死。-2、使阴茎发炎：-包皮内有丰富的皮脂腺，能分泌大量的皮脂。包皮过长时，使包皮内皮脂腺的分泌物不能排出，皮脂和尿中的沉淀物合成乳酪状奇臭的“包皮垢”。包皮垢适宜细菌生长，故可引起阴茎头及包皮发炎。病菌通过尿道还可以造成尿路感染。发生在尿道口的炎症，愈合后可引起尿道口狭小，造成排尿困难。-3、损害肾脏功能：-由于阴茎发炎，可以引起尿道口或前尿道狭窄，造成排尿困难。长期排尿困难，肾脏的功能就会受到损害。-4、有致癌的危险：-包皮过长和包茎，有诱发阴茎癌的可能。现代科学研究表明，包皮垢是一种致癌物质，据调查，85%-95%的阴茎癌患者，都是包茎或包皮过长。包茎和包皮过长，不仅影响自己的身体健康，如果和妻子同房，还会把包皮垢带入阴道，刺激子宫，诱发子宫颈癌。-查看更多关于-包皮过长有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/776/index.html,低枸橼酸尿-梅毒感染-相信有很多人都得过泌尿感染，在泌尿感染期间会出现很多症状，例如腰痛，小便不利，浑身酸疼等情况。了解泌尿感染的症状有助于我们对于这种疾病有更深的了解，下面我们来了解一下泌尿感染的典型症状有哪些。-1、泌尿感染的主要症状是排尿异常：-泌尿系统感染常见的排尿异常是尿频、尿急、尿痛，也可见到尿失禁和尿潴留。慢性肾盂肾炎引起的慢性肾功能衰竭的早期可有多尿，后期可出现少尿或无尿。-2、患者的尿液出现异常：-常见的有细菌尿、脓尿、血尿和气尿等，这些尿液异常都是由尿路感染引起的。-3、泌尿感染的主要症状还有腰痛：-腰痛是临床泌尿系统感染常见症状，肾脏及肾四周疾病是腰痛的常见原因之一。肾脏包膜、肾盂、输尿管受刺激或张力增高时，均可使腰部产生疼痛感觉，下尿路感染一般不会引起腰痛。肾及肾四周炎症，如肾脓肿、肾四周炎、肾四周脓肿、急性肾盂肾炎，常引起腰部持续剧烈胀痛，慢性肾盂肾炎引起的腰痛常为酸痛。-4、疼痛：-泌尿生殖系统疾病可引起腰部、腹部、腹股沟、会阴及骶尾部疼痛。疼痛性质有绞痛、钝痛和刺痛，可阵发或持续发生。疼痛部位可与病变部位一致，如右侧肾区疼痛，膀胱炎引起下腹部疼痛。疼痛也可为反射性，如一侧肾结核行肾切除后，对侧肾脏代偿性增大而引起钝痛。临床常见的疼痛有肾绞痛、肾区钝痛、排尿痛和生殖器疼痛。生殖器疼痛常由于睾丸、附睾、精索及前列腺疾病引起，睾丸疼痛常见于急性睾丸炎、睾丸肿瘤、损伤、扭转及鞘膜积液;-5、肿块：-肿块是泌尿外科疾病的重要症状和体征之一，多因阻塞、肿瘤、结核、炎症引起。主要表现为下腹部肿块、阴囊内肿块、阴颈肿块和前列腺肿块。-以上是有关泌尿感染的典型症状表现的相关介绍，希望以上介绍能够帮助到您。泌尿感染的症状非常明显，只要得过泌尿感染的人都知道。-查看更多关于-泌尿感染的典型症状表现-的相关常识>>
http://www.qiuyi.cn/department/1212/index.html,尿道变粗变硬-尿道口疼-一、尿道肉阜临床表现-尿道口疼痛、接触性出血-1、尿道口疼痛：-可出现烧灼样痛，在排尿、活动、衣裤摩擦、性交时疼痛加重。有时可引起尿频和排尿分散。-2、接触性出血：-接触、摩擦容易造成损伤，但很少发生大量出血。-查看更多关于-尿道肉阜有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1213/index.html,脱水-男子性功能障碍-一、尿道上裂常见症状-男子性功能障碍、泌尿生殖窦、耻骨联合分离-1.尿道位置反常及阴茎畸形。-2.尿失禁约50%以上的尿道上裂病人有尿失禁。尿失禁的轻重主要取决于后尿道前壁组织的缺损程度。完全型者均有尿失禁，阴茎体型开口于耻骨联合下时，可有压力性尿失禁。-3.性功能障碍阴茎虽可勃起，但多弯向背侧，并可有勃起疼痛，大都不能性交。-4.耻骨联合分离正常耻骨联合在X射线照片上宽约5mm，为软骨性连接。完全型尿道上裂耻骨联合则分离变宽，左右耻骨之间仅有一些纤维组织相连，坐骨结节之间的距离亦变宽。-5.女性尿道上裂表现为阴蒂分裂、阴唇广阔性分开、耻骨联合分离和尿失禁。此外病员多有尿路感染。-临床分型：在男性，尿道异位于阴茎背侧，根据尿道外口位置不同分为下列三个类型：①阴茎头型：尿道外口开口于宽又扁的阴茎头背侧;②阴茎型：尿道外口开口于耻骨联合至冠状沟之间，尿道口宽大呈嗽叭状，尿道外口远端呈沟状至阴茎头;③阴茎耻骨型：尿道口开口于耻骨联合处，阴茎背侧有一完整的尿道沟至阴茎头。-查看更多关于-尿道上裂有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1215/index.html,尿痛-排尿不畅-一、尿道综合征常见症状-尿痛、排尿不畅、泌尿生殖窦、水肿-有尿频，尿急，尿痛症状，部分病人伴尿道烧灼感及排尿困难症状，同时，可出现耻骨上膀胱区痛，腰痛和性交痛等。-查看更多关于-尿道综合征有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1218/index.html,尿路感染-排尿不畅-一、输尿管结石常见症状-低位腰痛、冷汗、尿隐血、无尿、腰部钝痛-输尿管结石和肾结石的症状基本相同。输尿管中上段结石引起的输尿管绞痛的特点是一侧腰痛和镜下血尿。疼痛多呈绞痛性质，可放射到同侧下腹部、睾丸或阴唇。血尿较轻微，大多数仅有镜下血尿。-疼痛发作后血尿加重，约半数病人出现肉眼血尿。绞痛发作时可合并有恶心呕吐、冷汗、面色苍白、腹胀，呼吸急促等症状。输尿管膀胱壁段结石可引起尿频、尿急、尿痛及同侧肾积水和感染。双侧输尿管结石可致无尿。如有肾积水和感染，体检可能触及肾脏并可有压痛，有时沿输尿管走行部位有压痛。直肠或阴道指诊可能触及输尿管下端结石。-查看更多关于-输尿管结石有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1341/index.html,瘙痒-高热-畏寒-一、滴虫性尿道炎的常见症状-尿道烧灼感、尿道痒感、白色黏液状尿、尿道刺痒、尿道口有白膜形成、尿道口有红斑和水肿、尿道口疼、尿急、尿痛、小便淋漓-二、滴虫性尿道炎的症状-1.男性滴虫性尿道炎的症状-症状一：滴虫性尿道炎潜伏期通常为4-7天，感染严重者，外阴及大腿内侧有瘙痒、烧灼感。同时感染泌尿道，有尿道炎和膀胱炎者，可有尿频、尿急、尿痛等症状及血尿。逆行感染导致肾盂肾炎时有畏寒、腰痛、高热、全身不适及胃肠道反应。体检有肋脊角压痛和叩击痛。症状和体征与一般细菌性尿路感染相同。-症状二：排尿时有疼痛感。晨起时尿道口有少许分泌物，为浆液性，偶呈脓性。-2.女性滴虫性尿道炎的症状-滴虫性尿道炎的症状主要表现为持续性阴道炎，阴道分泌物增多，呈浆液性或脓性，较稀薄，分泌物中有小泡沫，气味腥臭，黄绿色。性交时有疼痛感。排尿困难，外阴瘙痒。感染严重者，阴道、外阴及大腿内侧有瘙痒、烧灼感。同时感染泌尿道，有尿道炎和膀胱炎者，可有尿频、尿急、尿痛等症状及血尿。逆行感染导致肾盂肾炎时有畏寒、腰痛、高热、全身不适及胃肠道反应。体检有肋脊角压痛和叩击痛。-查看更多关于-滴虫性尿道炎有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1484/index.html,尿频-尿痛-尿急-一、膀胱结核典型症状-膀胱容量的减少、尿频、尿痛、脓尿、无尿-二、膀胱结核症状-除尿频外，多伴有尿痛、脓尿、血尿等，经抗结核治疗后可以好转。而膀胱挛缩的症状除尿频及尿失禁外，常无尿痛、脓尿、血尿等，经抗结核治疗后症状不能好转，有时由于膀胱病变进一步纤维化，症状反而加重。-分析病史与临床表现：-1、有慢性膀胱炎刺激症状，经抗生素治疗无明显效果者。-2、尿液呈酸性，有脓细胞，而普通培养无细菌生长者。-3、有肺结核或其他泌尿系以外结核病灶，尿液出现少量蛋白，尿液镜检有红细胞者。-4、附睾、精囊、精索或前列腺发现硬结，阴囊有慢性窦道者。-三、膀胱结核诊断-首先确定患者患有泌尿系结核常有的表现，再结合临床表现可以确定膀胱结核。但临床上多不典型，需要与其他疾病相鉴别。虽然结核菌素试验并不可靠，但诊断泌尿生殖系结核仍有一定价值，特别是以前结核菌素试验阴性的病人突然转为阳性，应引起重视。另外血沉也应作为筛选病人的常规检查。-查看更多关于-膀胱结核有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1485/index.html,尿频-尿痛-尿急-详情>>
http://www.qiuyi.cn/department/1521/index.html,钝痛-尿意窘迫-一、肾结石典型症状-肾盏结石、腰部钝痛、突发性绞痛、尿隐血、排出结石、肾区叩击痛-二、肾结石症状-1.无症状：多为肾盏结石，体格检查行B超检查时发现，尿液检查阴性或有少量红、白细胞。-2.腰部钝痛：多为肾盂较大结石如铸形结石，剧烈运动后可有血尿。-3.肾绞痛：常为较小结石，有镜下或肉眼血尿，肾区叩痛明显。疼痛发作时病人面色苍白、全身冷汗、脉搏快速微弱甚至血压下降，常伴有恶心、呕吐及腹胀等胃肠道症状。-4.排石史：在疼痛和血尿发作时，可有沙粒或小结石随尿排出。结石通过尿道时有尿流堵塞并感尿道内刺痛，结石排出后尿流立即恢复通畅，病人顿感轻松舒适。-5.感染症状：合并感染时可出现脓尿，急性发作时可有畏寒、发热、腰痛、尿频、尿急、尿痛症状。-6.肾功能不全：一侧肾结石引起梗阻，可引起该侧肾积水和进行性肾功能减退，双侧肾结石或孤立肾结石引起梗阻，可发展为尿毒症。-7.尿闭：双侧肾结石引起两侧尿路梗阻、孤立肾或惟一有功能的肾结石梗阻可发生尿闭，一侧肾结石梗阻，对侧可发生反射性尿闭。-8.腰部包块：结石梗阻引起严重肾积水时，可在腰部或上腹部扪及包块。-三、肾结石诊断标准-对任何尿石患者的诊断都应包括：有没有结石、结石的数量、结石的部位、结石可能的成分、有无合并症及结石形成的原因。只有弄清了上述这些问题之后，才算得到了一个完整的诊断。-1.病史：由于尿石症是多因素的疾病，故应详细询问病史。应尽量详细地了解职业、饮食饮水习惯、服药史，既往有无排石的情况及有无痛风、原发性甲状旁腺功能亢进等病史。具体包括，饮食和液体摄入，如肉类、奶制品的摄入等。药物，主要了解服用可引起高钙尿、高草酸尿、高尿酸尿等代谢异常的药物。感染，尿路感染，特别是产生尿素酶的细菌的感染可导致磷酸镁铵结石的形成。活动情况，固定可导致骨质脱钙和高钙尿。全身疾病，原发性甲状旁腺功能亢进、肾小管酸中毒(RTA)、痛风、肉状瘤病等都可以引起尿石症。遗传，如肾小管酸中毒(RTA)、胱氨酸尿、吸收性高钙尿等都有家族史。解剖，先天性(肾盂输尿管交界处梗阻、马蹄肾)和后天性(前列腺增生症、尿道狭窄)的尿路梗阻都可以引起尿石症。髓质海绵肾是含钙结石患者中最常见的肾结构畸形。既往的手术史，肠管的切除手术可引起腹泻，并引起高草酸尿和低枸橼酸尿。-2.体征：一般情况下，肾结石患者没有明确的阳性体征。或仅有轻度的肾区叩击痛。肾绞痛发作时，患者躯体屈曲，腹肌紧张，脊肋角有压痛或叩痛。肾绞痛缓解后，也可有患侧脊肋角叩击痛。肾积水明显者在腹肌放松时可触及增大的肾脏。-查看更多关于-肾结石有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/140/index.html,疼痛-肿块-出血-一、胸主动脉瘤常见症状-咳嗽、吞咽困难、水肿、右心衰竭、疼痛、气急-1.40%的胸主动脉瘤病人无症状，而在常规的体格检查或胸部X线检查时发现有典型的动脉瘤改变。动脉瘤的症状和体征与其大小和部位有关，而且主要是由于它对血管的侵犯或对邻近结构的压迫结果。血管受累，若使主动脉根部扩张，可继发主动脉瓣反流伴充血性心力衰竭;-若Valsalva窦瘤累及冠状动脉时，可致心肌缺血或心肌坏死.Valsalva窦瘤破入右心时可出现连续性杂音或右心衰竭;若动脉瘤内血栓形成并脱落可致脑梗死、肢体坏死、肾梗死或肠坏死等;胸主动脉瘤压迫上腔静脉时面部、颈部和肩部静脉怒张伴水肿，压迫气管和支气管时引起咳嗽和气急，压迫食管引起吞咽困难，压迫喉返神经引起声嘶等;胸主动脉瘤常引起疼痛，疼痛突然加剧预示破裂可能;升主动脉瘤可侵蚀胸骨及肋软骨而凸出于前胸，呈搏动性肿块;胸主动脉瘤破入支气管、气管、胸腔或心包可导致死亡。-查看更多关于-胸主动脉瘤有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/141/index.html,劳力性呼吸困难-心悸-一、-心脏瓣膜病常见症状-劳力性呼吸困难、小指半月甲呈粉红色、胸闷憋气、心悸、心脏杂音、劳累后胸痛、心动过速-二、临床表现-从临床表现来看，瓣膜性心脏病患者最容易出现活动后疲乏和倦怠，活动耐力明显减低，稍作运动便出现呼吸窘迫(即劳力性呼吸困难)，严重者夜间频发阵发性呼吸困难甚至无法平卧休息。-部分患者(特别是二尖瓣狭窄人群)会在胸闷、憋喘的同时伴有呼吸道出血，轻者痰中伴有血丝，重者一次性咯出大量鲜血。此外，长时间的肺部淤血可导致患者频繁罹患支气管炎，特别在冬季尤为高发。-而对于某些患者(特别是主动脉瓣狭窄)，常常会感到在活动后出现头晕或眩晕，并且随着年龄的增长，心前区不适或心绞痛症状的发生日益频繁。-另外，部分人群虽无上述典型表现，但如果近期出现心悸、存在既往血栓栓塞、胃肠道出血、皮肤瘀点或瘀斑以及不明原因发热等病史，也为诊断瓣膜性心脏疾病提供了重要的线索而不应予以忽视。-查看更多关于-心脏瓣膜病症状-的相关常识>>
http://www.qiuyi.cn/department/142/index.html,呼吸困难-发热-乏力-心包疾病的临床症状：-胸痛、呼吸困难-1、胸痛是急性心包炎最主要症状，多见于急性特发性心包炎及感染性心包炎的纤维蛋白渗出阶段。疼痛的性质和部位是易变的，常位于胸骨后或心前区，可放射至颈部和背部，呈锐痛，偶可位于上腹部，类似“急腹症”;或与心肌梗死缺血性疼痛相似，呈钝痛或压榨性痛并放射至左上肢;医学|教育网搜集或随每次心脏跳动而发生刺痛。疼痛可因心包和胸膜炎症受累两个因素引起，也可能与心包腔积液时心包牵张因素有关。疼痛多在卧位、咳嗽、深吸气时加重，前倾位时减轻。-2、呼吸困难是心包渗液时最突出的症状，为避免心包和胸膜疼痛而产生呼吸变浅变速。-呼吸困难也可因发热、大量心包积液导致心腔压塞、邻近支气管、肺组织受压而加重，表现为面色苍白、烦躁不安、胸闷、大汗淋漓等。患者常采取坐位，身体前倾，使心包积液向下、向前移位以减轻其对心脏及邻近脏器的压迫，从而缓解症状。-3、全身症状可伴有潜在的全身疾病如结核、肿瘤、尿毒症所致的咳嗽、咳痰、贫血、体重下降等症状。-查看更多关于-心包疾病有哪些症状-的相关常识>>
